PERMNO,date,Mkt-RF,SMB,HML,RMW,CMA,R_ME,R_IA,R_ROE,R_EG,AggLiq,eq8,LIQ_V,Mkt-RF_l0,Mkt-RF_l1,Mkt-RF_l2,Mkt-RF_l3,Mkt-RF_l4,Mkt-RF_l5,Mkt-RF_l6,SMB_l0,SMB_l1,SMB_l2,SMB_l3,SMB_l4,SMB_l5,SMB_l6,HML_l0,HML_l1,HML_l2,HML_l3,HML_l4,HML_l5,HML_l6,RMW_l0,RMW_l1,RMW_l2,RMW_l3,RMW_l4,RMW_l5,RMW_l6,CMA_l0,CMA_l1,CMA_l2,CMA_l3,CMA_l4,CMA_l5,CMA_l6,R_ME_l0,R_ME_l1,R_ME_l2,R_ME_l3,R_ME_l4,R_ME_l5,R_ME_l6,R_IA_l0,R_IA_l1,R_IA_l2,R_IA_l3,R_IA_l4,R_IA_l5,R_IA_l6,R_ROE_l0,R_ROE_l1,R_ROE_l2,R_ROE_l3,R_ROE_l4,R_ROE_l5,R_ROE_l6,R_EG_l0,R_EG_l1,R_EG_l2,R_EG_l3,R_EG_l4,R_EG_l5,R_EG_l6,AggLiq_l0,AggLiq_l1,AggLiq_l2,AggLiq_l3,AggLiq_l4,AggLiq_l5,AggLiq_l6,eq8_l0,eq8_l1,eq8_l2,eq8_l3,eq8_l4,eq8_l5,eq8_l6,LIQ_V_l0,LIQ_V_l1,LIQ_V_l2,LIQ_V_l3,LIQ_V_l4,LIQ_V_l5,LIQ_V_l6
22509,1/1/2005,0.009056893,0,0,0.003751332,0,0,0.001152141,0,0,0,0,0,0.002866039,-0.00133622,0.001270025,-0.000605353,0.00102354,-0.004350265,0.002080102,0,0,0,0,0,0,0,0,-0.000527645,0.001446852,0.004348653,-0.001079583,0,0,0.00103055,0,0,0.000285131,0,0,0,0,0,0.004912906,0,0,0,-0.000231444,0,0,0.004421244,0,0,-0.001335034,-0.003061436,0.000125596,0,0,0,0,0,0,0,0,0,0,0.000564761,-0.001052462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22592,1/1/2005,0.006645526,0,0,0.000396596,0,0,0.004652813,0.003072722,0,0,0,0,0.003598295,-0.002383968,0,-0.00175654,0.001674794,-0.00062367,0,0,0.000237984,-0.000244762,-0.002826255,0,0,3.69E-05,0,0,0.001195051,0,-0.000520476,0,-0.000351745,0,0,0,-0.002212106,0.00014865,0,0,0,0,0.003963877,0.002994735,0,0,-0.001409805,0,2.88E-05,0,0,0,0.000128037,0.000164162,2.22E-05,0,0,0,0,0,0,0.002111788,-0.000837073,0,0,0.000661842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24010,1/1/2005,0.000429835,0,0.004055457,0,0.000947372,0.000304154,0.000837423,0,0.00027198,0,0,0,0.001983262,0,0,-0.003607204,0.002575975,0,0,0,-0.005746994,0.002285387,0,0,-0.00106894,-0.001942215,0.000893886,0,0,-0.004371201,2.16E-05,0.00068972,-0.002178124,0,-0.001757909,0,0,0,0,0,0.001337991,0,0,0,0,0,0,4.35E-05,0,0,0,0,0,0,0.000280765,-0.001056064,0,-0.000824845,0,0,-0.001989702,0,0,0,0,0,0.002921367,0.001287949,0.000759994,0,-0.000228139,0.00135769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24205,1/1/2005,0.000842136,0,0.00455845,0,0,0,0.003286262,0,0,0,0,0,0.002450851,0,0,-0.00538307,0.001358219,0,0.004184416,0,-0.002080606,0,0,0,0,-0.000121097,0,0,0,-0.004924297,0.000846818,0.000322,-0.001098233,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,-0.005355123,0,0,0,0.000677912,0,-0.001535424,-0.003319729,0,0.005279024,-0.001142228,0,0,0,0,0,0,-0.000170199,0,0,-0.000953722,0,0.004141084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24766,1/1/2005,0,0,0.003355703,0,0,0.002625698,0,0.000974242,-0.000668408,0,0,0,0,0.000241988,0.003062584,0,0,0.00572615,0.000335412,0,-0.00109779,0.002768719,0.003411532,-0.000787412,0,0,0.000147255,-0.003764998,0,-0.001193792,0,0,0,0,-0.000639908,0.005140112,0,0,0,-0.000764958,0,0,0,0,0,0,0.000636314,0,0,0.000869426,0,-0.000466305,-0.000620691,0,0,0,0,-0.002908708,0,0,0,0.0011263,0,-0.002553787,-0.000527402,0.003062939,0.003286019,0,0,0,0.007573534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25267,1/1/2005,0.006398152,0,0.000683359,0.002061239,0,0,0,0,0,0,0,0,0.001663412,0.000509184,0.000725017,-0.001734161,0.000484157,0,0.000604874,0,0,0,0,0,0,0,0,0.001040698,0,0,0,-0.00061688,0,0.001365654,0,0.000654354,0,0,0,0,0,0,-0.00025507,-0.002751492,0,0,0,0,0,0.004422639,-0.001112148,0,0,-0.001251309,0,0,0,0,0,0,0,0,0,0,0,0,0.000724449,0,0,0,0,0,-0.001165665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25419,1/1/2005,0.010752564,0.000511735,0.006388972,0.000336339,0,0,0,0,0,0,0,0,0.002689387,0.002732503,0,-0.002030239,-0.00031904,-0.002321193,0,4.13E-06,0,0,0,0,0,0,0.000235092,0,0,0.000609867,0,0.004033532,-0.001599084,0.000780598,0,0,0,0,0,0.004396457,0.000107326,0,0.000884558,0.00348099,-0.00091527,0,-0.003273814,0,0,0.002930365,0.00085604,-0.000496806,0,-0.001684332,0,0.004574521,0,0,0,0,0,0,0,0,0,0,-0.00041055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,1/1/2005,0.00653955,0,0.001135318,0,0,0.001693563,0,0,0,0,0,0,0.000327572,0.000410237,0.003020944,-7.07E-05,0.002714907,-9.36E-05,0,0,-0.00706985,0.001072559,0,0,-0.000529701,-0.003690934,0.000146906,0.001861818,0,0,0.002583053,0,-0.003645154,0,0,0.002941837,0.002471824,0,0,-0.001233228,0,0.00069337,-0.002038438,-0.001215271,0,0,0,0.000112772,0,0,-0.000617601,0,0,0,0,0,0,-0.000242414,0,0,0,0,0,0,0,0,0.003777734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27043,1/1/2005,0.006635987,0,0,0,0.004410482,0.000247493,0,0.001518975,0.004092814,0,0,0,0.004029525,-2.06E-06,0,-0.001365886,0,0.000704006,0,0,0,-0.00165056,-0.000635506,0,0,0.001104335,0,0.001377168,0,0.00011247,0,0,0,0,0,-0.000168291,0,0,0,0,0.000299568,0,0,0.000199223,0,0,0,0.000237139,0,-0.004595316,0,-0.002198445,0,0,0,0,0.012201445,0,0,0,0,0.002423105,0.000193916,-0.004801546,0,0,0.000683668,0,0.002452551,0,0,0,0.001628917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28222,1/1/2005,0.00627238,0,0.006141383,0.001085492,0,0,0.001067904,0,-0.003343235,0,0,0,0.001886221,-0.001347844,0.000765587,-0.004152316,0.002185806,0,0,0,0,0,0,0,0,0,0.000907801,0,0,0.000785817,-0.000923076,0,0,0.000756342,0,-5.59E-06,0,0,0,0,0,0,0.000102474,0,0,-0.000409806,0,0,0,0.001271052,0.002280731,0,0,0.00100434,0.000791286,-0.00388171,0,0,0,-0.001160346,0,0,0.002551897,0,-0.002151509,0.00099602,0,0.001062708,-0.002338415,0.000953019,0,0,0,0.001295188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35554,1/1/2005,0.002494563,0,0.006946754,0,0,0,0,0,0,0,0,0,0.002494634,0,0,-0.001665865,0,0,0,0,0,0,0,0,-2.53E-05,0.000192876,0.001538163,0,0.002137814,-0.00111158,0,0,-0.00173745,0,0.002588302,0.00032474,-0.000219426,0,0,0,0,0,0,0,0.000835371,0,0,0,0.002535816,-0.001382502,0,0,-0.001057628,0,0.000282383,0,0,0,0,-0.000603993,0,0,0,0,0,-0.000805487,0,0,0,0.001369403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36281,1/1/2005,0.008212802,0,0,0,-0.000348763,-0.003539702,0,-0.001772671,0,0,0,0,0.000117021,0.002504569,0,0.005911964,0.008229547,-0.009783553,0,0,0,0,0,0,8.10E-05,0.002218653,0,0,0,0.008207504,0.006696028,0.000157035,0.003402643,0,0.002103248,0.005650842,0,0.003669843,0,0,-0.001806871,-0.00961558,0,0,-0.003607933,0,0,-0.00168374,0,-0.000537077,0.004402751,0.006887824,0,0,0,0,-0.002969663,-0.006327589,-0.005419086,0,0,-0.003427317,0.000256156,-0.011287727,0.008700218,0.00424086,-0.009772401,-0.000616089,0,0,0,0,0,0.006847543,-0.005094132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36468,1/1/2005,0.004896689,0,1.31E-06,0,0,0,0.002077271,-0.002010087,0.001805543,0,0,0,0,0,0.002150078,0,0,0,0,0,0,-0.003173465,0,0,0,0,1.85E-05,0,0.000582597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001952061,1.17E-05,0,0,0,0,-0.00116294,0.002767801,0.001422897,0,-0.00102581,0.00550642,-0.002465384,0,-0.001262399,-0.002027166,0,0,0.000199532,0,-0.003136937,0,0.000250281,0.007591998,0,0,0,0,-0.00037805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38906,1/1/2005,0,0,-0.000321466,0,0,0.003854194,0,0,0.000568454,0,0,0,0,0.000214801,0,0,0,0,0.001425541,0,-0.000449812,0,0,0,0,0,-7.22E-06,0.001875727,0,0.003509326,0,0,0,0,-0.001891649,-0.002429253,0,0,0,0,0,0.000206268,0,0,0,0,0.000355918,0,0,0,0,-0.001564043,0.001273094,0,0,0,0,0,0,0,0,0,0,0,0,-0.000723782,0,0.001673221,0.000371239,0,0,0.000795888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39642,1/1/2005,0.002095396,0,0.000431451,0,0.004593043,0.002855532,-0.002031767,-0.000829087,0.000137792,0,0,0,0,-0.002658798,0.004532254,0,-0.000640262,0.000315794,0,0,-0.00238019,-0.002465067,0,0,0,0,0.000857641,0.000357241,0,0.000229698,-0.00165975,0.003296511,0,0,0,0,0,-0.002012031,0,-0.001367839,0.001365704,0,-0.002142696,0,0,-0.006654288,0.005264509,0.000521205,0,0,0,0,-0.001202303,0,-0.000872408,0,0,0,0,0,0,-0.00079347,0,0,-0.000528839,0,0,0,0,-0.001429213,0,0.001015159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40097,1/1/2005,0.002674222,0,0,0,0,0.005538493,0,0.001464842,0,0,0,0,0.00077394,0,0.000389709,0,0.002675378,0.000257242,0.000153087,0,0,-0.001533139,-0.000296679,0,0,0,0,0,0,-0.000378225,0.000392911,0.000871943,0,0,0.000187475,0.001846848,0,0,0,0.001119448,0,0,0,0.001684753,-0.004210021,0,-0.002318812,0.001704884,0,-0.000453997,0,-0.007190017,0.000328869,-0.004707799,0,-9.17E-06,-0.001799908,0,0,0,0,0.000139693,0,-0.002162635,0.006454978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41080,1/1/2005,0.012180494,0,0.004172276,0.002497853,0,0,0.000298038,0,0,0,0,0,0.003465229,0.001830051,0,0.002055399,0.001253885,0.000468742,-0.007563463,0,0,0,0,-0.001379124,0.00137072,0,0.000926629,0,0.000860981,0.006812958,-0.005794365,-0.002446947,0,0,0.000217399,-0.000106251,-0.000809392,0.004347336,0.005109744,-0.006904726,0,-0.001069714,0,0,0,0,0.005961212,0,-0.000507587,0,0.001262653,-0.002540721,0,-0.004952956,0,0,0,-0.004517419,0.003748431,0,0,0,0,0,0,0,0,-0.003398487,0,0,0,-0.000940505,0,3.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41355,1/1/2005,0.011596236,0.002033177,0.002722681,0.002316316,0.00180545,0,0,0,0,0,0,0,0.002783253,-2.82E-05,-0.000219855,-0.000335714,0.005183285,-0.000513259,0.001533935,0.001256048,0,-0.004317853,-0.003021118,0,0.001485644,0,0,0,0,0.001685622,-0.004453543,0,0,0.001664892,0,0,0,0,0,0.003411096,0.000981143,0,0,0,0,0,0,0,0.001631906,0,0,0.003378512,0,0,0,-0.000468569,0,0,0,0,-0.003512723,0,0,0,0,0.006821329,0,0,0,0,0,0,0,0.007778149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41443,1/1/2005,0.007601251,-0.003492406,0.003592973,0,0.001252631,0,0,0,0,0,0,0,0.001866537,-0.000896474,0,0,-0.000765729,-0.000686592,0.00018421,-0.000619223,0,-0.006093748,-0.002168615,0.004282383,0.002014318,0,0.000830294,0,0,0,-0.002533033,0,0.005218958,0,0,0,0,0,0,0,0.001564899,0,0,-0.000550961,0,0,0,0,0,0,0,0,0,-0.000183294,0,0,-0.000675467,0,0,0,0.001083882,0,0,0.001167474,0.002232433,0,0,0.004325527,0,0,-0.001152538,-0.000731476,0,0,-0.006694203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44329,1/1/2005,0.009526842,0.001343639,0.005265199,0.004410522,0,0,0.000860137,0,0,0,0,0,0.005214822,0,-0.001793351,0,0.000310361,-0.002254618,0,0.003281789,0,0.001883525,0,0,0.001339453,0,4.24E-05,0,-0.000396047,0,0,0,-0.003059895,0.00460268,0,0,-0.0002547,0,0,0,0,0.001739914,0,0,0,-0.000591441,0,0,0,0,0,0.000306041,0,-0.003188924,0.000969538,0,0.003400243,0,0,0,0,0,0,0,0,0,0,-0.001792587,0,0,0,0,0,0.004184725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46578,1/1/2005,0.003504521,-0.000139437,0,0.003223247,0.000684473,-0.002413707,0,0,0.000673385,0,0,0,0.002811722,0,0,0.001018428,0,-0.000504163,0.000647155,0,0,0,0,0.003126587,0,0,0,-0.001115111,0,0,0,0,0.00292176,0.001199238,-0.000556876,0,0,0,0,0.003365342,0.001648027,-0.009047618,0,0,0.001296848,0,0,-0.000450879,0,0.000279126,0,0,-0.00023338,-0.001137791,0,0,0,0,0,0,0,0,-0.000471452,0.00032376,0,-0.002830214,0,0,0.001192178,0,0,0,0.000233545,0,-0.003225232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46877,1/1/2005,0.002561679,0,0.000186235,0,0,0,0,-0.001895966,0,0,0,0,0.000180361,0,-0.001722368,0.00209284,0,-0.000332743,0,0,0,0,-0.004257606,0.002255508,0.00502179,0.004769201,0.000397605,0,0,0.00226054,0.006991786,-6.72E-05,0.003085666,0,0,-0.001237268,0,0.004295182,-0.000846361,0,0,0,0,0.000308389,0,0,0,0,-0.006626482,0,0,0,0,0.000641438,0,0,0.001727084,0,-0.008778466,0,0,-5.92E-05,-0.002336439,0,0,-0.010706128,0,-0.000155576,0,-0.000474279,-0.003918237,0,0,0.00326739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485,1/1/2005,0.003580044,0,0.006801469,0,0,0,0.000729082,0.001397847,0,0,0,0,0.00383434,0,0,0,0,0,0,0,0,0,0.002138208,0,-0.000946467,0,0.000290054,0,0,0,0,0,0,0,-0.000696967,-0.000616676,-0.001209305,0.000350976,0,0,0,0,0.000151661,0,0,0,0,0,0.001872767,0,0,-5.16E-05,0,0.002966545,0.00074708,-0.002500589,0,0,0,-0.001983155,0.000598148,0.000970304,0,-0.000726884,-0.000430985,0,0,0.000465189,0,0,0,0,0,0.000646408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,1/1/2005,0.004222238,0.00039601,0.002705012,0.001826366,0,0,0,0,0,0,0,0,0.002292324,0,0.00030071,-0.004228238,0.001715791,-0.002614126,0.000354087,0,0,0,0,0,0,0,0.000315188,0,0,0.001347659,-0.001014709,-0.000373034,0,0.000472434,0,0,0,0.001223103,-0.002731852,0,0,0,0,4.34E-05,0,0,0,0,0,0,0.001570822,-0.000435951,0.000684485,-0.00327406,0,0,0,0,0,0,0,0,0.004333617,-0.002369109,0,0.001309228,-0.000191736,0,0,0,0.000169187,0.001929083,0,0.004107271,-0.002399407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48960,1/1/2005,0.004778366,0,0,0,0.002490059,0,0,-0.0005043,0,0,0,0,0.000181213,0.000463298,0.00157841,-0.001131642,-0.001460345,-0.001964289,0,0,0,0,-0.001886841,0.001270277,0,0.000324475,0,0,0,0,0,0,-0.002076346,0,0.00160133,0,-0.001266182,0,-0.001276514,0,0,0,0,0.002845626,0,0,0.000138349,0,0,0,0,0,0,0,0,0,0.000989432,0,0,0,0.000766568,0,0,0.001737712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49330,1/1/2005,0,0,0,-0.000551712,0,0,0,-0.00277397,0,0,0,0,0,0.002750796,0.002892071,0.002711322,0,0.000889368,6.42E-06,0,0,0.002024524,0,0.000519077,0,0.002597621,0,0.000540555,0.000852459,-0.001237286,0,0.002803207,-0.002337434,-0.000120019,0.003126228,0.001172022,0,0,-0.003661339,-0.000744151,0,0,0,-0.002471256,-0.000922445,0,0,0,-0.002208836,0.000175179,0,0,0,0,0,0,0,0,0,0,0,-0.000457204,0,0,0,-0.000958805,0,0,0,-0.005702256,0.001998938,-0.000183651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49680,1/1/2005,0.008432895,0,0,0.004643517,0,0,0,0,0.001930116,0,0,0,0.004111839,0,0,-3.86E-06,0.000937008,-3.91E-06,0,0,-0.002454025,-0.000371423,0,0,0.001062218,-0.001351239,0,0,0,0.005212808,-0.005570045,0,0,0.002621259,-0.000252877,-0.002485442,0,0,0,0,0,0,0,0,-0.00175923,0,0,0,0,0,0,0,0.000524831,0,0,0,0,0,0,0.001026766,-0.00475808,0,0,0,-0.000116656,0.001375325,0,0.000508384,0.001376127,0,0.002273161,0,0,0.001520796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50091,1/1/2005,0.003019099,0.005455345,0.001342522,0,0.001392188,0,0,-0.00286152,-0.005474655,0,0,0,0,0,-0.004709052,-0.000164915,0,-0.00037145,-0.003743365,0,0,0.001151028,0,0,0,0,0.004167314,0.007051852,0,0,0,0.005003426,0.000697012,0,0,0.000835869,0.003489102,0,-0.006543051,0,0.00037536,0,0,-0.005646243,0,0.004996499,0,0,0,0,0,-0.000749293,0,-0.002020087,0,0,0,-0.001897303,0,0,0.001164467,-0.000666713,-0.002573282,0,0,-0.001655333,0.000232508,0,-0.002675873,0,0,0,-0.000259286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51043,1/1/2005,0.001773239,-0.003862368,0,0,0,0,0.011351297,0,0.000359791,0,0,0,0.003611578,0,0.001576809,-0.004986868,0,0.000954587,0.005309343,-0.001266864,0,0,0,0,-0.004266257,-0.004177029,0,0,0,-0.001695102,0.004631356,0.001564884,-0.001428971,0,0,0,-0.001217392,0.000792639,-0.001278834,0,0,0,0,0,0,0,0,0,0,0,-0.000693024,0,0,0,0.003591281,0,0,-0.001145305,0,0,0,0,0.000362185,-1.94E-05,0,-0.0029583,0,0.005261408,0.000447137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51596,1/1/2005,0.005570872,0,0.002690502,0,0,0,0.000860892,0,0,0,0,0,0.001285356,0,-0.000411692,0,0,-0.00061307,5.14E-05,0,0,0,-0.000108126,-0.002833667,1.42E-05,-0.002238699,0,0,0.002259925,0,0.005077335,0,-0.005235127,0,-0.001430211,0.00064781,-0.00517721,-0.006663079,0.004279962,0,0,0.003548094,0,0,0,-0.002212376,-0.003268733,0,0,0,0,0,0,0,0.000691231,-0.00052152,0.001162634,0,-0.000983321,0,0,0,0,0,0.008699423,0.002827354,0,0,0,0.002610782,0,0,-0.002908178,0,0.004721615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52695,1/1/2005,0.009107271,0.000268895,-0.000258729,0.004978565,0,0,0,0,0.003474934,0,0,0,0.004972944,0,-0.003433622,0.002799087,0,0.000476499,0,1.16E-08,0,0,0,0,0,0,-1.65E-05,0.00030471,0,0.002537245,-0.004453232,0,0.000106213,0.002578011,0,0.000281605,0,0.00472382,0.002445811,0.004234432,0,0,0,0,-0.000537397,0,0.002077255,0,0.00391712,-0.002623074,0,-0.001982979,0,0,0,0.000470092,0,0,0,0,0,0,0.002124707,0,0,8.42E-05,0,0,0.00273207,-0.003965211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52919,1/1/2005,0.01461865,0,0.000231614,-0.001309333,0,0,0.000134241,0,-0.00044925,0,0,0,1.68E-05,0,0,0,0.003557084,-0.00268254,-0.001175477,0,0,0,-0.001104284,-0.004685013,0,0,0.001023802,0,0,0.000715519,-0.002394064,0,0,-0.001158313,0,-0.002157971,0,0.000668141,0,0,0,0,0.001142291,0,0,0,0,0,0,0.000725236,0,0,0.000461781,0,1.99E-06,0,0,0,0,0,0,0,0.005285527,0,0.004037381,0,-0.002072359,0.00111473,-0.001264056,0,0,0,0.001123714,0.003125692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53225,1/1/2005,0.003858483,-0.001316442,0,0.001850066,0,0,0.001383085,0,0.001397901,0,0,0,0.002470307,0,0,0,0,0,0.003758818,-0.000164648,0,0,0,0,0,0,0,0,0,0,5.43E-05,0,-0.001236976,0.001281886,0,0,-0.000598704,0,0.000685421,0,0,0,0,0,0,0,0,0,0,-0.003100707,0.000482138,-0.000338817,-0.000472418,0.000766966,0.001187318,-0.000692812,0.000689865,0.000798489,0,0,0,0,0,0,0.001105323,0,0,0,0.002213304,0,0,0,0,0,0.005347122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53479,1/1/2005,0.002215769,-1.51E-05,0.007993797,0,0,0,0.001259369,0.000116096,0,0,0,0,0.003265957,0,0,-0.002321904,0,0.001325458,-0.00067085,-0.000105907,0,0,0,0,-0.001707853,0,0.001853497,0,0,-0.001673671,0,0,-0.000322504,0,-0.001180948,0,-0.003041522,4.54E-05,0.000219128,0.000397011,0,0,0,0,0,0,-0.001125358,0,0,-0.003517878,0,0,0,0.000784562,0.00302447,0,-0.001158385,0.004544948,0,0,0,0.000938127,0,-0.002271993,0.000292427,0,0,0.000306074,0,0,-0.003965824,0,0.001443856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54181,1/1/2005,0.010700152,0,7.81E-05,-0.003221764,0.000452669,0,0,0.008003887,0.00015047,0,0,0,0.003483949,0,0.004013137,-0.004358044,0,-0.006063523,0,0,0,-0.000191304,0,0,0,0,4.50E-06,0.000713745,0,0,0,0.004696664,-0.003890675,-0.005002602,0,-0.013113127,-0.001397084,-0.003080842,0,0.000655029,0,0,0,0.008174887,0,0,0,0,0.00031266,0,0,0,0.002357669,-0.00171564,0,0.002979392,0,0,0.003652735,0,0.003713608,0.002493378,-7.58E-06,0.015997281,-1.20E-05,0,0,-0.000755598,0.00209808,0.006054034,-0.001077454,-0.004768462,0,-2.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54579,1/1/2005,0.001517893,0,0.001824225,0.003916096,-4.05E-06,0,0,-0.003022452,-0.005468592,0,0,0,1.38E-05,0,0,0.006002064,0,-0.000489946,0.000684376,0,0,0.001856841,0,0.001278606,0.004511435,0,0.000688113,0.000154974,0,0.004771457,-0.006135323,0.00176714,-0.001762111,0.005036764,-0.000328927,-0.002322907,0.000710004,-0.000265504,0,0,-0.000338797,0,0,0,0,-0.002286679,-0.000953923,0,0.006389565,7.97E-05,0,0,0,0,0,-2.90E-05,0.000567972,0,0,0,0,-0.002878833,0,0,-0.003614748,0,0,0.005341587,-0.005503821,0,0,0,-0.00208715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55976,1/1/2005,0.004032246,-0.000740163,0.002350044,0.001664997,0,0,0,0,0,0,0,0,0.002177918,0,-0.003257331,0.002005865,-0.001258722,0,-0.001023058,-9.56E-05,0,0,0,0.000480536,0,0,0.000172317,-0.000375258,0.000715752,-0.002045439,0,-0.003475169,0.000564565,0.001513063,0,0,-0.00140977,0.001793775,0,0.001724497,0,0,0,0,0.001771514,0.001333247,0,0,0.000188511,0,0,0.002900264,0,0,0,0,0,0,0,0,-0.003714804,0,0,0,0.000347159,-0.000244708,0,0,0,0.000428627,0,0,0,0,-0.000678572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56573,1/1/2005,0.009204537,0.00059126,0,0.001488655,0,0,0,0,0,0,0,0,0.000972355,0.001106304,-0.000209674,0.000192136,0,0,0.000498711,3.89E-08,0,0,-0.000324359,0,0,0,0,0,0.000890903,0,-0.001123769,-0.000308078,0,0.001312624,0,0.000969996,-0.000663145,0,-0.000522258,0.002270034,0,0,0,0.002683724,0,0.004147421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145684,0,0,0,0.001717819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56822,1/1/2005,0.004236236,0,0.001178396,0,0,0.003169838,0,0,0,0,0,0,0.000273192,0,0.005498489,0,0.002692435,-0.008035863,0,0,0,-0.000980335,0,0,0,0,3.22E-05,0.001233741,-0.002570615,0,0.000569007,0.001190478,0,0,0,0,0,0,0.001210297,-0.000637805,0,0,0.007941879,0,0,0,0,0.002714216,0,0,0,0.001348953,0,-0.001460353,0,0,0,-0.002077304,0,-0.005662423,0.000701136,0,0,0.003602306,-0.001750145,0.002357405,-0.005642668,0,0,0,0.002406138,0,-0.001837288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57665,1/1/2005,0.005353882,0,0.001986749,0,0,0.002519036,0.00046323,0,0,0,0,0,0.000708994,0,0,0,0,-0.000319796,-0.002743149,0,0,-0.002634791,-0.001041053,0,0,0.002418208,0.000393613,0.005239471,0,-0.003537798,0,0,0,0,0,0,-0.001885707,0,0,5.09E-05,0,0,0,0,0.000184045,0.00260644,-0.004061101,0.00154564,0.000647783,-0.004314798,0,0,0.006281401,0,0.000133298,0,-0.005240327,0,0,0,0,0,0.001998499,-0.00052125,0,-0.004802227,0,0,0,0.002727015,0,0,0,0.003056287,-0.002304793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
